Source;Target;Type;Id;Label;Weight
92.68;35.101;Directed;;;1
92.69;35.144;Directed;;;1
92.70;35.26;Directed;;;1
100.59;35.145;Directed;;;1
100.45;35.18;Directed;;;1
100.60;35.146;Directed;;;1
100.21;35.116;Directed;;;1
100.61;35.32;Directed;;;1
100.62;35.147;Directed;;;1
100.63;35.83;Directed;;;1
100.41;35.41;Directed;;;1
100.7;35.70;Directed;;;1
100.20;35.110;Directed;;;1
100.64;35.148;Directed;;;1
100.65;35.116;Directed;;;1
100.66;35.122;Directed;;;1
100.67;35.149;Directed;;;1
100.30;35.1;Directed;;;1
100.68;35.116;Directed;;;1
100.69;35.25;Directed;;;1
100.39;35.46;Directed;;;1
100.43;35.50;Directed;;;1
100.70;35.33;Directed;;;1
100.71;35.93;Directed;;;1
100.72;35.22;Directed;;;1
100.73;35.27;Directed;;;1
100.74;35.102;Directed;;;1
100.75;35.150;Directed;;;1
100.53;35.88;Directed;;;1
100.76;35.109;Directed;;;1
100.77;35.30;Directed;;;1
100.78;35.98;Directed;;;1
100.63;35.133;Directed;;;1
100.79;35.10;Directed;;;1
100.59;35.117;Directed;;;1
100.61;35.121;Directed;;;1
100.80;35.148;Directed;;;1
100.81;35.151;Directed;;;1
100.82;35.63;Directed;;;1
100.83;35.65;Directed;;;1
100.84;35.115;Directed;;;1
100.85;35.52;Directed;;;1
100.86;35.152;Directed;;;1
100.81;35.95;Directed;;;1
100.17;35.55;Directed;;;1
100.67;35.124;Directed;;;1
100.86;35.35;Directed;;;1
100.87;35.68;Directed;;;1
100.18;35.38;Directed;;;1
100.88;35.153;Directed;;;1
100.89;35.145;Directed;;;1
100.90;35.135;Directed;;;1
100.91;35.82;Directed;;;1
100.92;35.64;Directed;;;1
100.93;35.83;Directed;;;1
100.94;35.50;Directed;;;1
100.95;35.154;Directed;;;1
100.96;35.113;Directed;;;1
100.97;35.50;Directed;;;1
100.98;35.5;Directed;;;1
100.99;35.155;Directed;;;1
100.100;35.45;Directed;;;1
100.87;35.143;Directed;;;1
100.28;35.154;Directed;;;1
100.89;35.3;Directed;;;1
100.101;35.14;Directed;;;1
100.102;35.154;Directed;;;1
100.103;35.27;Directed;;;1
100.6;35.93;Directed;;;1
100.92;35.84;Directed;;;1
100.65;35.132;Directed;;;1
100.104;35.106;Directed;;;1
100.95;35.92;Directed;;;1
100.105;35.121;Directed;;;1
100.106;35.152;Directed;;;1
100.107;35.70;Directed;;;1
100.108;35.87;Directed;;;1
100.109;35.156;Directed;;;1
100.110;35.100;Directed;;;1
100.60;35.57;Directed;;;1
100.111;35.157;Directed;;;1
100.112;35.56;Directed;;;1
100.113;35.82;Directed;;;1
100.114;35.66;Directed;;;1
111.0;35.52;Directed;;;1
111.1;35.158;Directed;;;1
111.2;35.123;Directed;;;1
111.1;35.38;Directed;;;1
111.0;35.99;Directed;;;1
111.3;35.159;Directed;;;1
111.4;35.34;Directed;;;1
111.2;35.124;Directed;;;1
111.5;35.91;Directed;;;1
111.6;35.73;Directed;;;1
111.7;35.160;Directed;;;1
111.1;35.133;Directed;;;1
111.5;35.24;Directed;;;1
111.8;35.161;Directed;;;1
111.9;35.162;Directed;;;1
111.10;35.145;Directed;;;1
111.11;35.26;Directed;;;1
111.12;35.163;Directed;;;1
111.12;35.161;Directed;;;1
111.13;35.146;Directed;;;1
111.13;35.123;Directed;;;1
111.14;35.164;Directed;;;1
111.15;35.39;Directed;;;1
111.16;35.165;Directed;;;1
111.17;35.35;Directed;;;1
111.18;35.17;Directed;;;1
111.1;35.106;Directed;;;1
111.19;35.16;Directed;;;1
111.15;35.158;Directed;;;1
159.0;35.35;Directed;;;1
159.1;35.5;Directed;;;1
159.2;35.111;Directed;;;1
159.3;35.147;Directed;;;1
159.4;35.156;Directed;;;1
159.5;35.166;Directed;;;1
159.6;35.6;Directed;;;1
159.7;35.41;Directed;;;1
159.8;35.167;Directed;;;1
159.9;35.48;Directed;;;1
159.10;35.168;Directed;;;1
159.11;35.127;Directed;;;1
159.0;35.141;Directed;;;1
159.3;35.67;Directed;;;1
159.12;35.169;Directed;;;1
159.0;35.20;Directed;;;1
159.13;35.62;Directed;;;1
159.1;35.121;Directed;;;1
159.7;35.32;Directed;;;1
159.12;35.86;Directed;;;1
159.14;35.170;Directed;;;1
159.15;35.121;Directed;;;1
159.16;35.171;Directed;;;1
159.17;35.127;Directed;;;1
159.18;35.172;Directed;;;1
159.19;35.108;Directed;;;1
159.20;35.173;Directed;;;1
159.21;35.49;Directed;;;1
36.0;2.52;Directed;;;1
36.1;2.54;Directed;;;1
36.0;2.33;Directed;;;1
36.1;2.47;Directed;;;1
36.0;2.48;Directed;;;1
36.1;2.12;Directed;;;1
36.2;2.34;Directed;;;1
36.3;2.46;Directed;;;1
36.4;2.55;Directed;;;1
36.5;2.8;Directed;;;1
36.6;2.25;Directed;;;1
36.7;2.0;Directed;;;1
36.8;2.21;Directed;;;1
36.1;2.41;Directed;;;1
36.9;2.56;Directed;;;1
36.10;2.57;Directed;;;1
36.3;2.7;Directed;;;1
36.11;2.44;Directed;;;1
36.12;2.58;Directed;;;1
36.13;2.58;Directed;;;1
36.14;2.19;Directed;;;1
36.15;2.18;Directed;;;1
36.16;2.53;Directed;;;1
36.17;2.12;Directed;;;1
36.8;2.27;Directed;;;1
36.18;2.10;Directed;;;1
36.14;2.43;Directed;;;1
36.19;2.34;Directed;;;1
37.0;35.28;Directed;;;1
37.1;35.46;Directed;;;1
37.2;35.47;Directed;;;1
37.2;35.9;Directed;;;1
37.3;35.48;Directed;;;1
37.3;35.44;Directed;;;1
37.4;35.23;Directed;;;1
37.1;35.29;Directed;;;1
37.5;35.11;Directed;;;1
37.5;35.32;Directed;;;1
37.6;35.49;Directed;;;1
37.7;35.10;Directed;;;1
37.4;35.20;Directed;;;1
37.8;35.49;Directed;;;1
37.1;35.13;Directed;;;1
37.0;35.18;Directed;;;1
37.9;35.30;Directed;;;1
37.10;35.44;Directed;;;1
37.10;35.42;Directed;;;1
37.0;35.30;Directed;;;1
37.11;35.4;Directed;;;1
37.12;35.19;Directed;;;1
37.6;35.38;Directed;;;1
37.13;35.22;Directed;;;1
37.14;35.50;Directed;;;1
37.15;35.8;Directed;;;1
37.16;35.21;Directed;;;1
37.17;35.22;Directed;;;1
37.18;35.51;Directed;;;1
37.19;35.52;Directed;;;1
37.20;35.53;Directed;;;1
37.18;35.47;Directed;;;1
37.8;35.18;Directed;;;1
37.21;35.14;Directed;;;1
37.22;35.15;Directed;;;1
37.23;35.28;Directed;;;1
37.24;35.54;Directed;;;1
37.25;35.21;Directed;;;1
37.24;35.15;Directed;;;1
37.13;35.2;Directed;;;1
37.26;35.55;Directed;;;1
37.27;35.35;Directed;;;1
37.28;35.56;Directed;;;1
37.28;35.43;Directed;;;1
37.29;35.57;Directed;;;1
37.30;35.22;Directed;;;1
37.31;35.7;Directed;;;1
37.28;35.36;Directed;;;1
37.32;35.58;Directed;;;1
37.33;35.38;Directed;;;1
37.34;35.54;Directed;;;1
37.35;35.53;Directed;;;1
37.36;35.8;Directed;;;1
37.37;35.53;Directed;;;1
37.38;35.59;Directed;;;1
37.39;35.60;Directed;;;1
37.40;35.24;Directed;;;1
37.0;35.59;Directed;;;1
37.14;35.37;Directed;;;1
37.25;35.57;Directed;;;1
37.41;35.45;Directed;;;1
37.39;35.46;Directed;;;1
37.30;35.4;Directed;;;1
37.41;35.22;Directed;;;1
37.42;35.12;Directed;;;1
37.43;35.3;Directed;;;1
37.44;35.61;Directed;;;1
37.45;35.7;Directed;;;1
37.46;35.58;Directed;;;1
37.47;35.53;Directed;;;1
37.23;35.45;Directed;;;1
37.48;35.62;Directed;;;1
37.49;35.63;Directed;;;1
37.29;35.50;Directed;;;1
37.50;35.59;Directed;;;1
37.44;35.7;Directed;;;1
37.44;35.32;Directed;;;1
57.0;37.29;Directed;;;1
57.1;37.37;Directed;;;1
57.2;37.22;Directed;;;1
57.1;37.45;Directed;;;1
57.3;37.39;Directed;;;1
57.4;37.21;Directed;;;1
57.3;37.0;Directed;;;1
57.5;37.34;Directed;;;1
57.6;37.17;Directed;;;1
57.2;37.37;Directed;;;1
57.7;37.11;Directed;;;1
57.8;37.51;Directed;;;1
57.5;37.17;Directed;;;1
57.9;37.28;Directed;;;1
57.10;37.39;Directed;;;1
57.10;37.6;Directed;;;1
57.11;37.27;Directed;;;1
57.12;37.34;Directed;;;1
57.13;37.5;Directed;;;1
57.14;37.34;Directed;;;1
57.15;37.52;Directed;;;1
57.8;37.22;Directed;;;1
57.7;37.0;Directed;;;1
57.16;37.52;Directed;;;1
57.17;37.53;Directed;;;1
57.12;37.25;Directed;;;1
57.18;37.8;Directed;;;1
57.2;37.16;Directed;;;1
57.11;37.3;Directed;;;1
57.7;37.42;Directed;;;1
57.19;37.54;Directed;;;1
57.20;37.54;Directed;;;1
57.11;37.53;Directed;;;1
57.21;37.55;Directed;;;1
57.11;37.41;Directed;;;1
57.22;37.3;Directed;;;1
57.23;37.12;Directed;;;1
57.24;37.18;Directed;;;1
57.25;37.19;Directed;;;1
57.3;37.20;Directed;;;1
57.26;37.56;Directed;;;1
57.27;37.57;Directed;;;1
57.9;37.41;Directed;;;1
57.28;37.41;Directed;;;1
57.29;37.20;Directed;;;1
57.30;37.40;Directed;;;1
57.14;37.42;Directed;;;1
57.31;37.50;Directed;;;1
149.36;37.58;Directed;;;1
149.11;37.23;Directed;;;1
149.37;37.59;Directed;;;1
149.38;37.10;Directed;;;1
149.39;37.60;Directed;;;1
149.40;37.34;Directed;;;1
149.41;37.19;Directed;;;1
149.14;37.38;Directed;;;1
149.40;37.52;Directed;;;1
149.42;37.44;Directed;;;1
149.43;37.61;Directed;;;1
149.23;37.10;Directed;;;1
149.44;37.62;Directed;;;1
149.38;37.46;Directed;;;1
149.34;37.48;Directed;;;1
150.0;37.41;Directed;;;1
150.1;37.63;Directed;;;1
150.2;37.64;Directed;;;1
150.2;37.0;Directed;;;1
150.0;37.26;Directed;;;1
150.2;37.31;Directed;;;1
150.0;37.46;Directed;;;1
150.3;37.2;Directed;;;1
150.4;37.63;Directed;;;1
150.5;37.65;Directed;;;1
150.6;37.49;Directed;;;1
150.1;37.28;Directed;;;1
150.7;37.66;Directed;;;1
150.8;37.25;Directed;;;1
150.9;37.67;Directed;;;1
150.10;37.21;Directed;;;1
150.4;37.46;Directed;;;1
150.11;37.56;Directed;;;1
150.9;37.12;Directed;;;1
150.12;37.63;Directed;;;1
150.13;37.5;Directed;;;1
150.14;37.62;Directed;;;1
150.15;37.8;Directed;;;1
150.0;37.49;Directed;;;1
150.16;37.60;Directed;;;1
150.17;37.16;Directed;;;1
150.18;37.65;Directed;;;1
150.19;37.49;Directed;;;1
150.20;37.23;Directed;;;1
150.21;37.12;Directed;;;1
150.22;37.54;Directed;;;1
150.23;37.24;Directed;;;1
150.24;37.18;Directed;;;1
150.25;37.29;Directed;;;1
150.26;37.38;Directed;;;1
150.27;37.5;Directed;;;1
150.28;37.53;Directed;;;1
150.29;37.15;Directed;;;1
150.29;37.27;Directed;;;1
150.30;37.42;Directed;;;1
150.31;37.68;Directed;;;1
150.32;37.48;Directed;;;1
150.33;37.20;Directed;;;1
150.34;37.69;Directed;;;1
150.12;37.39;Directed;;;1
150.35;37.26;Directed;;;1
150.36;37.69;Directed;;;1
150.37;37.60;Directed;;;1
150.28;37.0;Directed;;;1
150.38;37.70;Directed;;;1
150.39;37.53;Directed;;;1
150.40;37.32;Directed;;;1
150.41;37.71;Directed;;;1
150.22;37.69;Directed;;;1
150.42;37.72;Directed;;;1
150.43;37.73;Directed;;;1
150.44;37.33;Directed;;;1
150.44;37.14;Directed;;;1
150.45;37.16;Directed;;;1
150.46;37.48;Directed;;;1
150.12;37.65;Directed;;;1
150.4;37.2;Directed;;;1
150.42;37.27;Directed;;;1
150.20;37.71;Directed;;;1
150.47;37.3;Directed;;;1
150.48;37.74;Directed;;;1
150.49;37.75;Directed;;;1
150.50;37.49;Directed;;;1
150.51;37.71;Directed;;;1
150.31;37.73;Directed;;;1
150.11;37.4;Directed;;;1
150.52;37.49;Directed;;;1
150.25;37.12;Directed;;;1
150.53;37.75;Directed;;;1
150.54;37.16;Directed;;;1
150.55;37.76;Directed;;;1
150.5;37.74;Directed;;;1
150.43;37.25;Directed;;;1
150.56;37.59;Directed;;;1
150.57;37.66;Directed;;;1
150.58;37.39;Directed;;;1
150.59;37.26;Directed;;;1
150.60;37.77;Directed;;;1
150.10;37.18;Directed;;;1
150.38;37.21;Directed;;;1
150.1;37.19;Directed;;;1
192.0;37.13;Directed;;;1
192.1;37.66;Directed;;;1
192.2;37.64;Directed;;;1
192.2;37.8;Directed;;;1
192.3;37.74;Directed;;;1
192.4;37.54;Directed;;;1
192.4;37.4;Directed;;;1
192.1;37.62;Directed;;;1
192.5;37.29;Directed;;;1
192.6;37.53;Directed;;;1
192.7;37.28;Directed;;;1
192.8;37.78;Directed;;;1
192.9;37.64;Directed;;;1
192.10;37.35;Directed;;;1
192.11;37.50;Directed;;;1
192.12;37.79;Directed;;;1
192.13;37.80;Directed;;;1
192.14;37.81;Directed;;;1
192.1;37.23;Directed;;;1
192.14;37.21;Directed;;;1
192.15;37.32;Directed;;;1
192.16;37.3;Directed;;;1
192.3;37.77;Directed;;;1
192.14;37.71;Directed;;;1
192.17;37.56;Directed;;;1
192.18;37.8;Directed;;;1
192.19;37.72;Directed;;;1
38.0;6.28;Directed;;;1
38.1;6.16;Directed;;;1
38.1;6.26;Directed;;;1
38.2;6.92;Directed;;;1
38.3;6.93;Directed;;;1
38.4;6.62;Directed;;;1
38.5;6.94;Directed;;;1
38.6;6.17;Directed;;;1
38.7;6.3;Directed;;;1
38.8;6.36;Directed;;;1
38.8;6.21;Directed;;;1
38.1;6.76;Directed;;;1
38.9;6.32;Directed;;;1
38.10;6.95;Directed;;;1
38.11;6.96;Directed;;;1
38.12;6.97;Directed;;;1
38.13;6.78;Directed;;;1
38.14;6.98;Directed;;;1
38.15;6.87;Directed;;;1
38.12;6.3;Directed;;;1
38.16;6.99;Directed;;;1
38.17;6.69;Directed;;;1
38.18;6.100;Directed;;;1
38.14;6.71;Directed;;;1
38.19;6.101;Directed;;;1
38.20;6.68;Directed;;;1
38.16;6.30;Directed;;;1
38.12;6.72;Directed;;;1
38.21;6.33;Directed;;;1
38.22;6.102;Directed;;;1
38.23;6.103;Directed;;;1
38.24;6.36;Directed;;;1
38.25;6.98;Directed;;;1
38.26;6.104;Directed;;;1
38.3;6.0;Directed;;;1
38.27;6.68;Directed;;;1
38.28;35.20;Directed;;;1
38.16;35.10;Directed;;;1
38.28;35.13;Directed;;;1
38.29;35.19;Directed;;;1
38.30;35.16;Directed;;;1
38.31;35.64;Directed;;;1
38.29;35.11;Directed;;;1
38.32;35.14;Directed;;;1
38.33;35.21;Directed;;;1
38.34;35.65;Directed;;;1
38.35;35.6;Directed;;;1
38.36;35.66;Directed;;;1
38.37;35.67;Directed;;;1
38.18;35.67;Directed;;;1
38.38;35.19;Directed;;;1
38.39;35.68;Directed;;;1
38.40;35.3;Directed;;;1
38.41;35.12;Directed;;;1
38.42;35.9;Directed;;;1
38.43;35.19;Directed;;;1
38.44;35.2;Directed;;;1
38.45;35.5;Directed;;;1
38.46;35.69;Directed;;;1
38.47;35.26;Directed;;;1
38.48;35.70;Directed;;;1
38.49;35.56;Directed;;;1
38.50;35.65;Directed;;;1
38.51;35.56;Directed;;;1
38.52;35.48;Directed;;;1
38.53;35.6;Directed;;;1
38.54;35.69;Directed;;;1
38.55;35.71;Directed;;;1
38.27;35.62;Directed;;;1
38.41;35.47;Directed;;;1
38.56;35.34;Directed;;;1
38.57;35.72;Directed;;;1
38.58;35.73;Directed;;;1
38.2;35.24;Directed;;;1
38.30;35.63;Directed;;;1
38.59;35.74;Directed;;;1
38.60;35.75;Directed;;;1
38.61;35.47;Directed;;;1
38.62;35.76;Directed;;;1
38.63;35.77;Directed;;;1
38.64;35.78;Directed;;;1
38.5;35.49;Directed;;;1
38.65;35.5;Directed;;;1
38.66;35.79;Directed;;;1
38.54;35.15;Directed;;;1
38.29;35.38;Directed;;;1
38.49;35.28;Directed;;;1
38.67;35.80;Directed;;;1
38.68;35.81;Directed;;;1
38.69;35.33;Directed;;;1
38.55;35.0;Directed;;;1
38.70;35.48;Directed;;;1
38.51;35.61;Directed;;;1
38.29;35.65;Directed;;;1
38.71;35.82;Directed;;;1
38.72;35.62;Directed;;;1
38.73;35.28;Directed;;;1
38.74;35.83;Directed;;;1
38.75;35.84;Directed;;;1
38.76;35.10;Directed;;;1
38.77;35.70;Directed;;;1
38.78;35.85;Directed;;;1
80.0;38.78;Directed;;;1
80.0;38.0;Directed;;;1
80.1;38.79;Directed;;;1
80.2;38.27;Directed;;;1
80.3;38.80;Directed;;;1
80.4;38.81;Directed;;;1
80.5;38.25;Directed;;;1
80.6;38.39;Directed;;;1
80.7;38.82;Directed;;;1
80.8;38.62;Directed;;;1
80.9;38.10;Directed;;;1
80.10;38.83;Directed;;;1
80.11;38.84;Directed;;;1
80.12;38.82;Directed;;;1
80.13;38.85;Directed;;;1
80.10;38.59;Directed;;;1
80.14;38.64;Directed;;;1
80.15;38.86;Directed;;;1
80.16;38.43;Directed;;;1
80.17;38.40;Directed;;;1
80.18;38.48;Directed;;;1
80.19;38.87;Directed;;;1
80.20;38.27;Directed;;;1
80.21;38.88;Directed;;;1
80.22;38.42;Directed;;;1
80.23;38.22;Directed;;;1
80.14;38.37;Directed;;;1
80.24;38.89;Directed;;;1
80.25;38.77;Directed;;;1
80.26;38.90;Directed;;;1
80.27;38.40;Directed;;;1
80.28;38.91;Directed;;;1
80.29;38.92;Directed;;;1
80.30;38.76;Directed;;;1
80.16;38.26;Directed;;;1
80.14;38.29;Directed;;;1
80.31;38.93;Directed;;;1
139.0;38.83;Directed;;;1
139.0;38.79;Directed;;;1
139.1;38.40;Directed;;;1
139.2;38.12;Directed;;;1
139.1;38.82;Directed;;;1
139.3;38.5;Directed;;;1
139.4;38.71;Directed;;;1
139.5;38.18;Directed;;;1
139.2;38.60;Directed;;;1
139.6;38.71;Directed;;;1
139.7;38.83;Directed;;;1
139.8;38.67;Directed;;;1
139.8;38.27;Directed;;;1
139.9;38.49;Directed;;;1
139.6;38.31;Directed;;;1
139.10;38.89;Directed;;;1
139.11;38.94;Directed;;;1
139.12;38.57;Directed;;;1
139.13;38.53;Directed;;;1
139.0;38.20;Directed;;;1
139.14;38.84;Directed;;;1
139.2;38.67;Directed;;;1
139.5;38.90;Directed;;;1
139.11;38.74;Directed;;;1
139.15;38.50;Directed;;;1
139.16;38.44;Directed;;;1
139.17;38.5;Directed;;;1
139.0;38.38;Directed;;;1
139.18;38.44;Directed;;;1
39.0;6.97;Directed;;;1
39.0;6.28;Directed;;;1
39.1;6.63;Directed;;;1
39.0;6.74;Directed;;;1
39.2;6.105;Directed;;;1
39.3;6.36;Directed;;;1
39.4;6.33;Directed;;;1
39.5;6.20;Directed;;;1
39.3;6.21;Directed;;;1
39.4;6.7;Directed;;;1
39.6;6.106;Directed;;;1
39.7;6.20;Directed;;;1
39.6;6.14;Directed;;;1
39.8;6.102;Directed;;;1
39.9;6.77;Directed;;;1
39.10;6.102;Directed;;;1
39.5;6.78;Directed;;;1
39.11;6.86;Directed;;;1
39.12;6.44;Directed;;;1
39.13;6.56;Directed;;;1
39.14;6.18;Directed;;;1
39.15;6.107;Directed;;;1
39.8;6.90;Directed;;;1
39.16;6.19;Directed;;;1
39.17;6.44;Directed;;;1
39.18;6.11;Directed;;;1
39.19;6.96;Directed;;;1
39.15;6.90;Directed;;;1
39.1;6.58;Directed;;;1
39.20;6.76;Directed;;;1
39.21;6.61;Directed;;;1
39.14;6.87;Directed;;;1
39.22;6.98;Directed;;;1
39.23;6.39;Directed;;;1
39.24;6.72;Directed;;;1
39.15;6.85;Directed;;;1
39.25;6.108;Directed;;;1
39.25;6.12;Directed;;;1
39.26;6.43;Directed;;;1
39.27;6.29;Directed;;;1
39.28;6.93;Directed;;;1
39.29;6.66;Directed;;;1
39.30;6.107;Directed;;;1
39.31;6.22;Directed;;;1
39.32;6.109;Directed;;;1
39.26;6.85;Directed;;;1
39.33;6.110;Directed;;;1
39.34;6.91;Directed;;;1
39.22;6.37;Directed;;;1
39.35;6.3;Directed;;;1
39.36;6.9;Directed;;;1
39.37;6.43;Directed;;;1
39.38;6.27;Directed;;;1
39.39;6.46;Directed;;;1
39.40;6.81;Directed;;;1
39.41;6.111;Directed;;;1
39.42;6.82;Directed;;;1
39.41;6.88;Directed;;;1
39.43;6.69;Directed;;;1
39.44;6.112;Directed;;;1
39.2;6.23;Directed;;;1
39.45;6.52;Directed;;;1
39.46;6.95;Directed;;;1
39.47;6.45;Directed;;;1
39.0;6.94;Directed;;;1
39.48;6.5;Directed;;;1
39.49;6.53;Directed;;;1
39.50;6.65;Directed;;;1
39.51;6.113;Directed;;;1
39.52;6.34;Directed;;;1
39.43;6.56;Directed;;;1
39.7;6.9;Directed;;;1
39.53;6.34;Directed;;;1
39.43;6.79;Directed;;;1
39.44;6.66;Directed;;;1
39.43;6.104;Directed;;;1
39.3;6.12;Directed;;;1
39.20;6.55;Directed;;;1
39.54;6.114;Directed;;;1
39.55;6.115;Directed;;;1
39.56;6.52;Directed;;;1
39.57;6.80;Directed;;;1
39.17;6.41;Directed;;;1
39.56;6.109;Directed;;;1
39.58;6.116;Directed;;;1
39.59;6.1;Directed;;;1
39.43;6.49;Directed;;;1
39.48;6.102;Directed;;;1
39.60;6.117;Directed;;;1
113.0;39.61;Directed;;;1
113.0;39.10;Directed;;;1
113.1;39.62;Directed;;;1
113.2;39.63;Directed;;;1
113.0;39.63;Directed;;;1
113.3;39.64;Directed;;;1
113.4;39.65;Directed;;;1
113.5;39.64;Directed;;;1
113.6;39.42;Directed;;;1
113.7;39.37;Directed;;;1
113.8;39.66;Directed;;;1
113.9;39.17;Directed;;;1
113.10;39.10;Directed;;;1
113.11;39.67;Directed;;;1
113.4;39.6;Directed;;;1
113.3;39.8;Directed;;;1
113.12;39.68;Directed;;;1
113.13;39.38;Directed;;;1
113.14;39.69;Directed;;;1
113.12;39.38;Directed;;;1
113.15;39.35;Directed;;;1
113.16;39.70;Directed;;;1
113.0;39.15;Directed;;;1
113.17;39.20;Directed;;;1
113.8;39.27;Directed;;;1
113.18;39.21;Directed;;;1
113.16;39.30;Directed;;;1
113.19;39.71;Directed;;;1
113.20;39.38;Directed;;;1
113.21;39.28;Directed;;;1
113.22;39.42;Directed;;;1
113.16;39.5;Directed;;;1
113.23;39.48;Directed;;;1
113.3;39.17;Directed;;;1
113.21;39.52;Directed;;;1
113.2;39.42;Directed;;;1
113.24;39.52;Directed;;;1
113.25;39.68;Directed;;;1
113.26;39.29;Directed;;;1
113.27;39.44;Directed;;;1
113.28;39.28;Directed;;;1
113.29;39.69;Directed;;;1
113.30;39.32;Directed;;;1
113.31;39.39;Directed;;;1
113.3;39.33;Directed;;;1
113.32;39.13;Directed;;;1
113.33;39.35;Directed;;;1
113.5;39.27;Directed;;;1
113.34;39.72;Directed;;;1
113.2;39.11;Directed;;;1
113.34;39.15;Directed;;;1
113.35;39.73;Directed;;;1
113.18;39.40;Directed;;;1
113.36;39.0;Directed;;;1
113.37;39.74;Directed;;;1
113.38;39.28;Directed;;;1
113.17;39.68;Directed;;;1
113.39;39.75;Directed;;;1
113.40;39.70;Directed;;;1
113.20;39.9;Directed;;;1
113.41;39.5;Directed;;;1
113.42;39.2;Directed;;;1
113.43;39.71;Directed;;;1
113.44;39.68;Directed;;;1
113.45;39.76;Directed;;;1
40.0;35.65;Directed;;;1
40.1;35.48;Directed;;;1
40.1;35.18;Directed;;;1
40.2;35.52;Directed;;;1
40.3;35.86;Directed;;;1
40.3;35.59;Directed;;;1
40.4;35.76;Directed;;;1
40.4;35.60;Directed;;;1
40.4;35.27;Directed;;;1
40.5;35.9;Directed;;;1
40.6;35.79;Directed;;;1
40.7;35.87;Directed;;;1
40.8;35.88;Directed;;;1
40.9;35.89;Directed;;;1
40.10;35.78;Directed;;;1
40.11;35.42;Directed;;;1
40.12;35.90;Directed;;;1
40.13;35.91;Directed;;;1
40.14;35.40;Directed;;;1
40.15;35.23;Directed;;;1
40.16;35.70;Directed;;;1
40.3;35.72;Directed;;;1
40.17;35.40;Directed;;;1
40.18;35.92;Directed;;;1
40.19;35.93;Directed;;;1
40.20;35.94;Directed;;;1
40.2;35.20;Directed;;;1
40.21;35.77;Directed;;;1
40.13;35.67;Directed;;;1
40.22;35.95;Directed;;;1
40.23;35.26;Directed;;;1
40.24;35.74;Directed;;;1
40.6;35.90;Directed;;;1
40.22;35.76;Directed;;;1
40.25;35.55;Directed;;;1
40.26;35.91;Directed;;;1
40.27;35.12;Directed;;;1
40.28;35.21;Directed;;;1
40.14;35.22;Directed;;;1
40.20;35.48;Directed;;;1
40.29;35.53;Directed;;;1
40.30;35.83;Directed;;;1
40.25;35.74;Directed;;;1
40.31;35.91;Directed;;;1
41.0;2.51;Directed;;;1
41.1;2.13;Directed;;;1
41.2;2.18;Directed;;;1
41.3;2.18;Directed;;;1
41.4;2.54;Directed;;;1
41.0;2.28;Directed;;;1
41.5;2.1;Directed;;;1
41.5;2.35;Directed;;;1
41.6;2.28;Directed;;;1
41.6;2.17;Directed;;;1
41.7;2.44;Directed;;;1
41.8;2.59;Directed;;;1
41.5;2.51;Directed;;;1
41.9;2.60;Directed;;;1
41.3;2.12;Directed;;;1
41.10;2.61;Directed;;;1
41.11;2.18;Directed;;;1
41.11;2.10;Directed;;;1
41.12;2.62;Directed;;;1
41.12;2.2;Directed;;;1
41.13;2.27;Directed;;;1
41.14;2.40;Directed;;;1
41.15;2.23;Directed;;;1
41.5;2.53;Directed;;;1
41.6;2.42;Directed;;;1
41.16;2.63;Directed;;;1
41.17;2.29;Directed;;;1
41.18;2.39;Directed;;;1
41.4;2.6;Directed;;;1
41.19;2.15;Directed;;;1
41.20;2.34;Directed;;;1
41.21;2.49;Directed;;;1
41.20;2.29;Directed;;;1
41.22;2.44;Directed;;;1
41.23;2.64;Directed;;;1
41.24;2.52;Directed;;;1
41.25;2.46;Directed;;;1
41.26;2.62;Directed;;;1
41.26;2.33;Directed;;;1
41.27;2.37;Directed;;;1
41.28;2.43;Directed;;;1
41.29;2.55;Directed;;;1
41.16;2.1;Directed;;;1
41.30;2.54;Directed;;;1
41.31;2.56;Directed;;;1
41.22;2.61;Directed;;;1
41.31;2.0;Directed;;;1
41.32;2.20;Directed;;;1
41.33;2.65;Directed;;;1
41.34;2.66;Directed;;;1
41.35;2.26;Directed;;;1
41.36;2.6;Directed;;;1
41.29;2.22;Directed;;;1
41.37;2.8;Directed;;;1
41.38;2.29;Directed;;;1
41.39;2.67;Directed;;;1
41.40;2.18;Directed;;;1
41.28;2.8;Directed;;;1
41.26;2.5;Directed;;;1
41.41;2.64;Directed;;;1
41.18;2.47;Directed;;;1
41.42;2.68;Directed;;;1
41.43;2.69;Directed;;;1
41.18;8.1;Directed;;;1
41.44;8.8;Directed;;;1
41.45;8.28;Directed;;;1
41.46;8.35;Directed;;;1
41.47;8.8;Directed;;;1
41.48;8.22;Directed;;;1
41.49;8.36;Directed;;;1
41.50;8.37;Directed;;;1
41.43;8.7;Directed;;;1
41.22;8.15;Directed;;;1
41.7;8.16;Directed;;;1
41.51;8.38;Directed;;;1
41.52;8.20;Directed;;;1
41.53;8.39;Directed;;;1
41.54;8.15;Directed;;;1
41.55;8.40;Directed;;;1
41.56;8.30;Directed;;;1
41.2;8.1;Directed;;;1
41.56;8.5;Directed;;;1
41.6;8.14;Directed;;;1
41.57;8.10;Directed;;;1
41.58;8.26;Directed;;;1
